"variant_id","product_id","size","color","price","stock","sku","bought_at","min_stock"
"ce2672a0-2781-4907-bcb7-7890221a61ee","ab4b3314-d245-4ac7-b8f7-64a1d5541684","M","Grey","22.99",35,"VSKU043","14.99",5
"8c363725-27cb-431a-a4ea-ff9cab9dc661","ab4b3314-d245-4ac7-b8f7-64a1d5541684","XL","Blue","22.99",35,"VSKU044","14.99",5
"41941021-e40f-4acb-badd-8aa60ced080d","3667721b-7010-4dc1-8567-a4c232db5657","M","Black","24.99",30,"VSKU045","16.99",5
"715f12ea-5dfd-404b-81e8-c8baf29738f3","3667721b-7010-4dc1-8567-a4c232db5657","XL","White","24.99",30,"VSKU046","16.99",5
"4e520497-9e26-4c60-b9b0-606efd4746f5","5ed00fa0-2cc9-4cfc-8509-10a6d9900c02","M","Black","26.99",25,"VSKU047","17.99",5
"bb3ad361-e871-48f8-9fdb-9f048cd85432","5ed00fa0-2cc9-4cfc-8509-10a6d9900c02","XL","White","26.99",25,"VSKU048","17.99",5
"59a11857-0804-4f14-a05a-1510efe4772e","5ed00fa0-2cc9-4cfc-8509-10a6d9900c02","XXXL","White","26.99",25,"VSKU048","17.99",5
"b10fbcb9-a17d-4891-b32d-f065b9481513","e8cb7287-a335-4265-8ebc-2d8e2d75da82","9","Brown","89.99",30,"VSKU049","59.99",5
"c17d154f-0d0a-431d-8f99-7f20b91624c2","e8cb7287-a335-4265-8ebc-2d8e2d75da82","11","Black","89.99",30,"VSKU050","59.99",5
"0e0568bc-4c2f-4731-93d1-0270b219dba2","e8cb7287-a335-4265-8ebc-2d8e2d75da82","13","Black","89.99",30,"VSKU050","59.99",5
"d19cdfe4-eefb-41c4-a7b9-275ca0201100","1485e459-2834-4142-b49a-3931a3a82635","8","Black","79.99",40,"VSKU051","49.99",5
"7f88d904-5283-445b-90c2-761bc12c5b97","1485e459-2834-4142-b49a-3931a3a82635","10","Black","79.99",40,"VSKU051","49.99",5
"ebc64562-238a-48bc-9198-b6eec8508242","1485e459-2834-4142-b49a-3931a3a82635","11","Grey","79.99",40,"VSKU052","49.99",5
"376fdbf2-62bc-4aff-bb84-f6639e0409e5","1485e459-2834-4142-b49a-3931a3a82635","13","Grey","79.99",40,"VSKU052","49.99",5
"b0c2ce90-02ed-4aff-9e82-34dc9ddd3dcf","7706528d-d7df-467e-977d-27562a0e30ae","30","Black","59.99",50,"VSKU053","39.99",5
"6e673ef5-8028-4370-88ae-68de9cd32e0b","7706528d-d7df-467e-977d-27562a0e30ae","34","Black","59.99",50,"VSKU053","39.99",5
"88fe4d1d-f875-47e6-8f5b-62269e3763d4","7706528d-d7df-467e-977d-27562a0e30ae","36","Navy","59.99",50,"VSKU054","39.99",5
"346a65f3-06f6-4c8c-9a96-bfd5b0e5c729","7706528d-d7df-467e-977d-27562a0e30ae","40","Navy","59.99",50,"VSKU054","39.99",5
"e2212014-8a08-48c1-b04f-e1ed85c532ae","ff6cf50e-abfa-425e-b86d-dc340a9dc01d","S","Blue","49.99",45,"VSKU055","29.99",5
"6ca4ffc2-fbbc-4e36-a77a-eba7094f7378","ff6cf50e-abfa-425e-b86d-dc340a9dc01d","M","Blue","49.99",45,"VSKU055","29.99",5
"8d4345cf-1b6f-49fc-b63c-ef90c0785cbc","ff6cf50e-abfa-425e-b86d-dc340a9dc01d","XL","Grey","49.99",45,"VSKU056","29.99",5
"dd1c9a16-b313-421e-863f-643f2d92f81f","ff6cf50e-abfa-425e-b86d-dc340a9dc01d","XXL","Grey","49.99",45,"VSKU056","29.99",5
"d2cd2b37-3296-4997-a3fc-11c36d4da52d","f14e933c-556b-40ad-ad99-99fd0605ec78","M","Black","79.99",35,"VSKU057","49.99",5
"955ba84c-23a0-4525-8884-92218884b3e9","f14e933c-556b-40ad-ad99-99fd0605ec78","L","Black","79.99",35,"VSKU057","49.99",5
"580fb600-c101-46af-94ea-1a223cb6fae1","f14e933c-556b-40ad-ad99-99fd0605ec78","XXL","Navy","79.99",35,"VSKU058","49.99",5
"bf6be0e2-0baf-447a-bb52-8f7c1d794a41","4070065a-cd43-4301-a136-e0fd51d56516","S","Grey","34.99",40,"VSKU059","22.99",5
"aaf048b7-303e-4f0c-bb3d-6b08d0a399ce","4070065a-cd43-4301-a136-e0fd51d56516","L","Grey","34.99",40,"VSKU059","22.99",5
"642ed9a7-71fb-4160-a5f7-d11040089f0b","4070065a-cd43-4301-a136-e0fd51d56516","XL","Blue","34.99",40,"VSKU060","22.99",5
"aa7b4a73-88a0-4b44-8880-5cd7d70f02ba","4070065a-cd43-4301-a136-e0fd51d56516","XXXL","Blue","34.99",40,"VSKU060","22.99",5
"456620c0-01e9-4eea-a89a-6bf728e015c1","3623f561-9cb9-445f-8797-e42235f15592","S","Black","14.99",60,"VSKU061","9.99",10
"1dfdb021-d014-41f5-adcb-21c475d0885f","3623f561-9cb9-445f-8797-e42235f15592","L","Black","14.99",60,"VSKU061","9.99",10
"f58201b7-910a-432f-bde2-a4d23e683a7a","3623f561-9cb9-445f-8797-e42235f15592","XL","Grey","14.99",60,"VSKU062","9.99",10
"dba9c458-15ce-4adf-94ec-8202ae4cc442","3623f561-9cb9-445f-8797-e42235f15592","XXXL","Grey","14.99",60,"VSKU062","9.99",10
"2a7a1d85-d810-4a7b-8f00-1552ea38df70","c1b32a8d-e236-4120-b058-491741b4eaf0","S","White","12.99",70,"VSKU063","8.99",10
"32369757-6e44-4941-b432-c7267787659a","c1b32a8d-e236-4120-b058-491741b4eaf0","L","White","12.99",70,"VSKU063","8.99",10
"07968354-b1c6-41aa-9642-b1c1f8a7787f","c1b32a8d-e236-4120-b058-491741b4eaf0","XL","Black","12.99",70,"VSKU064","8.99",10
"882a4586-34f5-46f7-81c6-2762a06367b5","c1b32a8d-e236-4120-b058-491741b4eaf0","XXXL","Black","12.99",70,"VSKU064","8.99",10
"2b48190f-ab1d-45c7-86f2-69eb523e715e","bcd16de3-270d-4b80-b3ff-876888a9758d","S","Black","9.99",100,"VSKU065","6.99",20
"ce4065fb-9dc5-47ce-adac-76d24cc3dc29","bcd16de3-270d-4b80-b3ff-876888a9758d","L","Black","9.99",100,"VSKU065","6.99",20
"6efaf3d1-78cc-4936-a0ef-06c1d6984a86","bcd16de3-270d-4b80-b3ff-876888a9758d","XL","White","9.99",100,"VSKU066","6.99",20
"a15bb16f-cff0-455a-bd79-41dee86ca24b","3f08ed9e-ab7d-4d0b-a863-17d5a5989ba3","S","Grey","11.99",90,"VSKU067","7.99",15
"da3d903f-18c1-4250-a1ec-996ca81af877","3f08ed9e-ab7d-4d0b-a863-17d5a5989ba3","L","Grey","11.99",90,"VSKU067","7.99",15
"99c36f58-bbd5-4b13-a38e-8b18ff6992a0","3f08ed9e-ab7d-4d0b-a863-17d5a5989ba3","XL","Black","11.99",90,"VSKU068","7.99",15
"f4408de8-4e2a-4a6b-9e4d-854a3e436402","71918bab-77a7-4de6-8a56-b33d9c0dffff","S","Black","14.99",80,"VSKU069","9.99",10
"4c301e2d-6686-4971-8c6e-ae697d0ea509","71918bab-77a7-4de6-8a56-b33d9c0dffff","M","Black","14.99",80,"VSKU069","9.99",10
"e270ff85-ee00-4cbd-8b43-a5f00759c0ec","71918bab-77a7-4de6-8a56-b33d9c0dffff","XL","Navy","14.99",80,"VSKU070","9.99",10
"e9dc6edd-7c1b-446c-972d-8254ebbe1dba","71918bab-77a7-4de6-8a56-b33d9c0dffff","XXL","Navy","14.99",80,"VSKU070","9.99",10
"9b9217ec-35b6-453c-a68a-5989845d5933","8bfd9c6a-74c4-48e4-99ce-70d03039f6ef","M","White","12.99",110,"VSKU071","8.99",15
"d43dccb3-3fad-42c1-91df-a864c0101afc","8bfd9c6a-74c4-48e4-99ce-70d03039f6ef","L","White","12.99",110,"VSKU071","8.99",15
"114a91d9-4b79-4d61-9950-27a6819a588c","8bfd9c6a-74c4-48e4-99ce-70d03039f6ef","XXL","Black","12.99",110,"VSKU072","8.99",15
"83ead427-df06-4a53-a873-219f272c394c","4684f70d-57f1-4df0-aa10-1cb921cb20cb","S","Black","16.99",100,"VSKU073","10.99",10
"9d409209-dfb3-46ce-87e6-cedd057f465c","4684f70d-57f1-4df0-aa10-1cb921cb20cb","L","Black","16.99",100,"VSKU073","10.99",10
"b9044138-b848-4b03-855f-65471ce2c0c9","4684f70d-57f1-4df0-aa10-1cb921cb20cb","XL","White","16.99",100,"VSKU074","10.99",10
"e05ab1bc-9f32-4c40-8278-cfc14e39ad39","04448f56-7845-4955-8a13-db3481c4f95a","S","Grey","13.99",95,"VSKU075","9.99",15
"f347be98-7311-419f-9368-fc9c3bcda993","04448f56-7845-4955-8a13-db3481c4f95a","M","Grey","13.99",95,"VSKU075","9.99",15
"7a9883bc-0e30-45f9-84c9-bca818a0d557","04448f56-7845-4955-8a13-db3481c4f95a","XL","Brown","13.99",95,"VSKU076","9.99",15
"5aa744b4-0e0c-4b24-95b7-f616ce0068c1","04448f56-7845-4955-8a13-db3481c4f95a","XXL","Brown","13.99",95,"VSKU076","9.99",15
"fa0ec28f-269b-4968-818d-0b24b4ec4738","3674331b-fd2f-48b5-8296-e997f79103f0","9","Black","69.99",45,"VSKU077","44.99",5
"4f435f2a-c15c-438c-b34c-2b2060d4569f","3674331b-fd2f-48b5-8296-e997f79103f0","10","Black","69.99",45,"VSKU077","44.99",5
"ccae9821-14af-4f7e-a2fb-eb11c3b6b9e3","3674331b-fd2f-48b5-8296-e997f79103f0","12","Grey","69.99",45,"VSKU078","44.99",5
"6b08b16c-4b1f-49df-91c2-8e78c6335cd8","3674331b-fd2f-48b5-8296-e997f79103f0","13","Grey","69.99",45,"VSKU078","44.99",5
"8a191997-cc1d-4162-a42c-da3a8d03326d","7323dd01-e23a-4e60-8b33-cc1ffc777a22","9","Brown","74.99",40,"VSKU079","49.99",5
"6a8e2a1e-1084-495c-9c26-8eee5eb4a134","7323dd01-e23a-4e60-8b33-cc1ffc777a22","10","Brown","74.99",40,"VSKU079","49.99",5
"d48f3bd3-4e75-45d1-8441-d8f386fc965e","7323dd01-e23a-4e60-8b33-cc1ffc777a22","12","Black","74.99",40,"VSKU080","49.99",5
"0fe62712-48de-484d-b9af-d494124090b1","7323dd01-e23a-4e60-8b33-cc1ffc777a22","13","Black","74.99",40,"VSKU080","49.99",5
"56b4129a-3ff4-480c-8dfc-1c3a1c4701f5","6c3644e4-2b67-4412-a3c1-7538fe79015e","9","Brown","84.99",35,"VSKU081","54.99",5
"09586172-a929-4f1a-9d30-987216e63c8a","6c3644e4-2b67-4412-a3c1-7538fe79015e","10","Brown","84.99",35,"VSKU081","54.99",5
"fddf3bfd-3c3c-4a3b-a1e7-5b340e48c198","6c3644e4-2b67-4412-a3c1-7538fe79015e","13","Black","84.99",35,"VSKU082","54.99",5
"db4c1a63-5dfc-44fe-907d-3c6deffaf354","d18492a1-b08c-4411-9b07-0dce076e6751","9","White","59.99",50,"VSKU083","39.99",5
"d659df36-86ba-41e6-b353-f987a0136525","d18492a1-b08c-4411-9b07-0dce076e6751","12","Black","59.99",50,"VSKU084","39.99",5
"4bef6608-cc2e-4351-aac9-e6ce7382dcb7","dc72fc26-7c40-4a0d-bbb9-ba3413c59984","S","Grey","24.99",60,"VSKU085","16.99",10
"804eae6d-a9d8-4553-8db0-d366433fa917","dc72fc26-7c40-4a0d-bbb9-ba3413c59984","XL","Black","24.99",60,"VSKU086","16.99",10
"4c424f97-6de0-4eb7-b5c5-30fe8bc4066e","3fb80769-6bb4-4e66-9f03-2f4524222b86","9","Black","79.99",45,"VSKU087","49.99",5
"9584a34e-66de-4799-9d49-caa57bda627d","3fb80769-6bb4-4e66-9f03-2f4524222b86","12","Brown","79.99",45,"VSKU088","49.99",5
"dace4477-5de0-492f-ae01-464457049bac","62ee8807-aae1-4feb-8261-db2d3b9333f8","8","Brown","39.99",55,"VSKU089","24.99",10
"b4daf5f7-670a-4086-baf2-ad9e1949d7cf","62ee8807-aae1-4feb-8261-db2d3b9333f8","11","Black","39.99",55,"VSKU090","24.99",10
"8462b910-a45b-42ef-a683-f91a7923c596","22f5698d-6798-4a8f-9de3-ac3f72ccbbe7","8","Blue","19.99",70,"VSKU091","12.99",15
"3adc734f-444a-4cdd-a859-390b039984c1","22f5698d-6798-4a8f-9de3-ac3f72ccbbe7","11","Black","19.99",70,"VSKU092","12.99",15
"1173c2cb-1a20-4b34-aa05-037d950c379f","84136c18-bb23-4504-b572-4b59dfe8b882","8","Black","89.99",35,"VSKU093","59.99",5
"5eb15397-9a77-4ba6-b51e-8527d8113ce7","84136c18-bb23-4504-b572-4b59dfe8b882","11","Brown","89.99",35,"VSKU094","59.99",5
"b5917921-7c21-4360-8afe-d1b9d9a935ed","7ff6fe91-9096-4eaa-9ddf-e0f772c62c52","8","Black","69.99",40,"VSKU095","44.99",5
"6f80ab1c-aea6-4822-b237-780a14ea8a41","7ff6fe91-9096-4eaa-9ddf-e0f772c62c52","11","Green","69.99",40,"VSKU096","44.99",5
"f60933a2-74d2-424e-98a1-f40b68a638a9","a1724599-b1ff-44d3-bddf-2c7e3f488552","38","Black","299.99",20,"VSKU097","199.99",5
"273dfa6c-20dc-472c-937e-5dabebc4f1ee","a1724599-b1ff-44d3-bddf-2c7e3f488552","44","Navy","299.99",20,"VSKU098","199.99",5
"64fd095c-ce62-4bc3-8cee-51e74338d985","c22697c2-3cab-433e-b795-d382550b11bf","38","Black","149.99",30,"VSKU099","99.99",5
"b832e0fb-5b9d-4925-a782-33e4f8312629","c22697c2-3cab-433e-b795-d382550b11bf","44","Navy","149.99",30,"VSKU100","99.99",5
"cc4ef514-f438-4f31-9904-d5f4a756f620","171332da-5bd8-4def-9b30-1ad2e1531a66","30","Black","99.99",40,"VSKU101","69.99",5
"3eb4f528-b2e8-452a-a3fe-e51e319bde3b","171332da-5bd8-4def-9b30-1ad2e1531a66","36","Navy","99.99",40,"VSKU102","69.99",5
"f4d291a0-5f8a-4d50-99ac-42d90337065c","4ce15005-5060-41ed-992f-e2746ceb9586","S","Grey","39.99",45,"VSKU103","24.99",10
"cd082850-c5ed-4baa-8702-67d6466400ee","4ce15005-5060-41ed-992f-e2746ceb9586","XL","Blue","39.99",45,"VSKU104","24.99",10
"8a7ad4eb-197c-43f4-b4c9-93a8d18717ca","dba7f7db-3f72-4d68-8727-55635bc38da7","S/M","White","49.99",40,"VSKU105","34.99",5
"5c5f96b3-c887-40b2-8eb0-953e9d401a91","8f9a0603-42fb-458e-a21c-3e6c1e58b37d","M","Grey","19.99",55,"VSKU107","12.99",10
"beb55818-a6b2-49ca-9bf3-4e53bdd9e0ad","8f9a0603-42fb-458e-a21c-3e6c1e58b37d","XXL","Blue","19.99",55,"VSKU108","12.99",10
"5f5c7a55-e9e7-488b-9a54-61d6a699710e","de51f93a-fa59-495a-8e83-ee7e23caa87a","M","Black","29.99",50,"VSKU109","19.99",10
"6ebe8812-fed0-4b95-b129-32275583f40d","de51f93a-fa59-495a-8e83-ee7e23caa87a","XXL","Grey","29.99",50,"VSKU110","19.99",10
"9f00dfc5-fcd4-44a7-9a0e-b43bd74dc0d1","130ee3aa-f531-4830-aea1-cbaae988fe58","M","Black","34.99",45,"VSKU111","22.99",10
"04a923a5-be91-410a-b1d9-10487dd6face","130ee3aa-f531-4830-aea1-cbaae988fe58","XXL","Grey","34.99",45,"VSKU112","22.99",10
"f5f59c20-0ea1-4526-a8f0-35f6ca1a9033","0d04fcf5-8637-4a74-859f-1ddc37da0685","M","Black","19.99",55,"VSKU113","12.99",10
"ec15872a-55fe-4e2f-a1fd-761e64c37745","0d04fcf5-8637-4a74-859f-1ddc37da0685","XXL","Brown","19.99",55,"VSKU114","12.99",10
"21257f12-fb35-4b8d-9e01-7d359b546a0c","26326fd2-8a84-44b2-8e69-0399614136b9","L","Black","24.99",50,"VSKU115","16.99",10
"b18c81ef-7b38-40b1-9dc6-790251ec5832","41ac718c-4618-443e-82c1-4db64f0a938c","S","Black","29.99",45,"VSKU117","19.99",5
"b3c73511-b0fc-4186-808c-46f490cae240","41ac718c-4618-443e-82c1-4db64f0a938c","XL","Brown","29.99",45,"VSKU118","19.99",5
"29c6c3ed-1607-4bd8-b6db-87e360829dc7","c2a73ca0-b476-4786-b8a0-03e4a9f29a61","M","Black","24.99",55,"VSKU119","16.99",10
"c3c8a8e6-20b6-482c-94cb-45fbcf68c0ef","c2a73ca0-b476-4786-b8a0-03e4a9f29a61","XXL","Grey","24.99",55,"VSKU120","16.99",10
"98fff426-adb5-41c2-9cc7-528a9e0ed97a","ba6ffcf9-28d0-4030-af9f-9a7e698e932d","L","Black","29.99",50,"VSKU121","19.99",10
"8a42de0b-3471-49eb-b87e-5dd31f8b2269","94ee8c34-345a-46e1-8198-1e0b3bce303d","S","Black","26.99",50,"VSKU123","17.99",10
"4f6bc159-1ab4-449d-9539-7567470aa58b","94ee8c34-345a-46e1-8198-1e0b3bce303d","XL","Grey","26.99",50,"VSKU124","17.99",10
"567f8382-4d1a-4777-b1bc-cd24c842eac2","97fe9be0-dc12-42db-8ad3-bd050a31db27","L","Khaki","22.99",60,"VSKU125","14.99",10
"3da63262-6d9a-44e7-98b2-5c2185650455","27c918bf-eb80-4ba2-a45e-e14dadc3bc5f","S","Olive","24.99",55,"VSKU127","16.99",10
"237a8f6d-ef0e-44ac-b0eb-aef587f4c04f","27c918bf-eb80-4ba2-a45e-e14dadc3bc5f","XL","Khaki","24.99",55,"VSKU128","16.99",10
"33220ed2-f3fc-4ad4-8c3a-58452d7ae64b","4ba96c59-dccc-4ff7-a824-0f139c76d5d5","M","Blue","19.99",50,"VSKU129","12.99",10
"cb0fa154-aa4b-4401-bffb-3a7be5ac043f","4ba96c59-dccc-4ff7-a824-0f139c76d5d5","XXL","Red","19.99",50,"VSKU130","12.99",10
"fe613ba0-055a-4281-a554-5716f785eb6e","c42a9bd4-8561-47df-9a03-cc91ed9d0ef7","L","Green","22.99",45,"VSKU131","14.99",10
"cb34e36f-85f8-418c-880b-68e473bb3f05","6c3644e4-2b67-4412-a3c1-7538fe79015e","12","Black","84.99",35,"VSKU082","54.99",5
"e62bd9e4-3b48-48ca-8e1d-8db814a92ae1","d18492a1-b08c-4411-9b07-0dce076e6751","10","White","59.99",50,"VSKU083","39.99",5
"913e1f18-2480-4178-9d7a-7bfe7e2933eb","d18492a1-b08c-4411-9b07-0dce076e6751","13","Black","59.99",50,"VSKU084","39.99",5
"7ece6d8a-3f5f-4eb6-a6fa-12189670958c","dc72fc26-7c40-4a0d-bbb9-ba3413c59984","L","Grey","24.99",60,"VSKU085","16.99",10
"aa3e8dd6-7238-4896-90fd-647db2f4d270","3fb80769-6bb4-4e66-9f03-2f4524222b86","10","Black","79.99",45,"VSKU087","49.99",5
"cc177f86-59f4-41ab-9110-132b77f0637a","3fb80769-6bb4-4e66-9f03-2f4524222b86","13","Brown","79.99",45,"VSKU088","49.99",5
"059cd722-3069-4523-89dd-d801a059909c","62ee8807-aae1-4feb-8261-db2d3b9333f8","10","Brown","39.99",55,"VSKU089","24.99",10
"8f042032-ab6e-4510-aa57-feedc3e64fe7","62ee8807-aae1-4feb-8261-db2d3b9333f8","13","Black","39.99",55,"VSKU090","24.99",10
"b214455c-a3a9-49e6-ae52-c5315286e64a","22f5698d-6798-4a8f-9de3-ac3f72ccbbe7","10","Blue","19.99",70,"VSKU091","12.99",15
"b535d98d-2b4e-4df9-a530-a407d9ed6877","22f5698d-6798-4a8f-9de3-ac3f72ccbbe7","13","Black","19.99",70,"VSKU092","12.99",15
"52f8c1de-13d7-4c30-8f09-264ba5587b89","84136c18-bb23-4504-b572-4b59dfe8b882","10","Black","89.99",35,"VSKU093","59.99",5
"0cb38ef6-8e16-4d99-81c2-907dbca7fbc4","84136c18-bb23-4504-b572-4b59dfe8b882","13","Brown","89.99",35,"VSKU094","59.99",5
"f955443d-8a0d-4d0f-bef0-11fd8d0a9301","7ff6fe91-9096-4eaa-9ddf-e0f772c62c52","9","Black","69.99",40,"VSKU095","44.99",5
"7ff095a8-1f97-4f9d-be8d-e0f607801bd9","7ff6fe91-9096-4eaa-9ddf-e0f772c62c52","12","Green","69.99",40,"VSKU096","44.99",5
"3b88bd1c-595c-4a73-9945-87b197dbf2a0","a1724599-b1ff-44d3-bddf-2c7e3f488552","40","Black","299.99",20,"VSKU097","199.99",5
"f4cb165f-4f31-4424-bc94-0ffb85fd08ac","a1724599-b1ff-44d3-bddf-2c7e3f488552","46","Navy","299.99",20,"VSKU098","199.99",5
"8c73e5b6-11fb-419b-a319-1868d8cb89aa","c22697c2-3cab-433e-b795-d382550b11bf","40","Black","149.99",30,"VSKU099","99.99",5
"fc09214f-42f4-4912-b869-4cda97effbc4","c22697c2-3cab-433e-b795-d382550b11bf","46","Navy","149.99",30,"VSKU100","99.99",5
"f7f8a814-483d-4ac7-b7e6-6de393cc66fb","171332da-5bd8-4def-9b30-1ad2e1531a66","32","Black","99.99",40,"VSKU101","69.99",5
"00e009aa-f79b-4481-9d8c-8bf4b77e1bad","171332da-5bd8-4def-9b30-1ad2e1531a66","38","Navy","99.99",40,"VSKU102","69.99",5
"10b0b66f-8e75-4aa7-ade7-31641da1cd94","4ce15005-5060-41ed-992f-e2746ceb9586","M","Grey","39.99",45,"VSKU103","24.99",10
"758428b7-7a62-46b9-acee-90ff3c04156a","4ce15005-5060-41ed-992f-e2746ceb9586","XXL","Blue","39.99",45,"VSKU104","24.99",10
"9d19e82a-f16e-4043-a138-3472d72738bb","8f9a0603-42fb-458e-a21c-3e6c1e58b37d","S","Grey","19.99",55,"VSKU107","12.99",10
"13c05956-b96e-4cc0-b680-3869834d47a9","8f9a0603-42fb-458e-a21c-3e6c1e58b37d","XL","Blue","19.99",55,"VSKU108","12.99",10
"9a29daa4-ac48-47d6-a182-ca0be94c6127","de51f93a-fa59-495a-8e83-ee7e23caa87a","S","Black","29.99",50,"VSKU109","19.99",10
"cae3c610-bfb0-47a4-9b4b-7498f491aa08","de51f93a-fa59-495a-8e83-ee7e23caa87a","XL","Grey","29.99",50,"VSKU110","19.99",10
"ef4b0278-3313-4b90-a612-867e1b3909bb","130ee3aa-f531-4830-aea1-cbaae988fe58","S","Black","34.99",45,"VSKU111","22.99",10
"d4a170b1-d72c-4d17-897f-0c2ce50e91db","130ee3aa-f531-4830-aea1-cbaae988fe58","XL","Grey","34.99",45,"VSKU112","22.99",10
"17697376-7ee1-4718-9afc-9c7594768651","0d04fcf5-8637-4a74-859f-1ddc37da0685","S","Black","19.99",55,"VSKU113","12.99",10
"6d521b89-7a5c-4321-914c-109ad65203a4","0d04fcf5-8637-4a74-859f-1ddc37da0685","XL","Brown","19.99",55,"VSKU114","12.99",10
"c7177b99-c91d-413b-907d-d85683eb1154","26326fd2-8a84-44b2-8e69-0399614136b9","M","Black","24.99",50,"VSKU115","16.99",10
"3f678dc6-011b-45c8-b5ce-c407d45ed1ba","26326fd2-8a84-44b2-8e69-0399614136b9","XXL","Grey","24.99",50,"VSKU116","16.99",10
"90791573-a29b-4dd1-bf94-3f27ae90af6a","41ac718c-4618-443e-82c1-4db64f0a938c","L","Black","29.99",45,"VSKU117","19.99",5
"06ec7c6b-71c5-48cd-904c-a7623984503a","c2a73ca0-b476-4786-b8a0-03e4a9f29a61","S","Black","24.99",55,"VSKU119","16.99",10
"f845528f-e90f-4bc2-9250-6e9fe6916412","c2a73ca0-b476-4786-b8a0-03e4a9f29a61","XL","Grey","24.99",55,"VSKU120","16.99",10
"1568c6f9-a8bb-464f-8d6a-17851ee7022a","ba6ffcf9-28d0-4030-af9f-9a7e698e932d","M","Black","29.99",50,"VSKU121","19.99",10
"b1d996e3-4b2f-422b-aa6f-e0a926bf0c2d","ba6ffcf9-28d0-4030-af9f-9a7e698e932d","XXL","White","29.99",50,"VSKU122","19.99",10
"f4195dd3-26d2-4c37-8dc4-a89fc65ff5f9","94ee8c34-345a-46e1-8198-1e0b3bce303d","L","Black","26.99",50,"VSKU123","17.99",10
"942c496c-84dc-4732-a4d9-e97f54f8a051","97fe9be0-dc12-42db-8ad3-bd050a31db27","S","Khaki","22.99",60,"VSKU125","14.99",10
"55c64a92-af1c-471c-9768-8bd9e2905a68","97fe9be0-dc12-42db-8ad3-bd050a31db27","XL","Blue","22.99",60,"VSKU126","14.99",10
"e862d6fa-fb66-42ce-9788-a47119350b61","27c918bf-eb80-4ba2-a45e-e14dadc3bc5f","L","Olive","24.99",55,"VSKU127","16.99",10
"ed07dadc-082d-47a4-8768-94f9733d9126","4ba96c59-dccc-4ff7-a824-0f139c76d5d5","S","Blue","19.99",50,"VSKU129","12.99",10
"4bcd4c68-1840-4ca2-b683-813e042842d6","4ba96c59-dccc-4ff7-a824-0f139c76d5d5","XL","Red","19.99",50,"VSKU130","12.99",10
"5f4a7eaf-c105-4a62-bb21-899e2f384927","c42a9bd4-8561-47df-9a03-cc91ed9d0ef7","M","Green","22.99",45,"VSKU131","14.99",10
"a12348ce-e39a-484d-8a8e-d9b9534ec322","c42a9bd4-8561-47df-9a03-cc91ed9d0ef7","XXL","Blue","22.99",45,"VSKU132","14.99",10
"48656725-9a0a-4bad-af02-a9da87ee137e","8f9a0603-42fb-458e-a21c-3e6c1e58b37d","XXXL","Blue","19.99",55,"VSKU108","12.99",10
"89af2d7f-3d96-4dea-89ab-360eb015d167","de51f93a-fa59-495a-8e83-ee7e23caa87a","L","Black","29.99",50,"VSKU109","19.99",10
"5b619205-8c9d-4292-98bd-ce44ddd6bd27","de51f93a-fa59-495a-8e83-ee7e23caa87a","XXXL","Grey","29.99",50,"VSKU110","19.99",10
"0c2b030a-2599-4352-a2fd-beca9644ab77","130ee3aa-f531-4830-aea1-cbaae988fe58","L","Black","34.99",45,"VSKU111","22.99",10
"75b999e5-0db2-4ac6-8000-33685d24e1c9","130ee3aa-f531-4830-aea1-cbaae988fe58","XXXL","Grey","34.99",45,"VSKU112","22.99",10
"43346ffc-b739-4586-ae98-53dfa688345d","0d04fcf5-8637-4a74-859f-1ddc37da0685","L","Black","19.99",55,"VSKU113","12.99",10
"f7a64315-4eef-4723-b4f9-74384a1af277","26326fd2-8a84-44b2-8e69-0399614136b9","S","Black","24.99",50,"VSKU115","16.99",10
"1608b57f-4edf-42a9-b547-0f70195d22da","26326fd2-8a84-44b2-8e69-0399614136b9","XL","Grey","24.99",50,"VSKU116","16.99",10
"e11f98df-ae04-4008-9541-342211c97cc9","41ac718c-4618-443e-82c1-4db64f0a938c","M","Black","29.99",45,"VSKU117","19.99",5
"307c10c5-268a-41b6-847b-9eeeff56dcda","41ac718c-4618-443e-82c1-4db64f0a938c","XXL","Brown","29.99",45,"VSKU118","19.99",5
"d079aeec-b6eb-43ab-8e34-2c564453ae62","c2a73ca0-b476-4786-b8a0-03e4a9f29a61","L","Black","24.99",55,"VSKU119","16.99",10
"6926d361-cf4a-46d9-97d0-37812df05c23","ba6ffcf9-28d0-4030-af9f-9a7e698e932d","S","Black","29.99",50,"VSKU121","19.99",10
"7e2b335d-1e0b-4855-9d66-cbecdfb382b2","ba6ffcf9-28d0-4030-af9f-9a7e698e932d","XL","White","29.99",50,"VSKU122","19.99",10
"5f11a5ee-0e64-44e1-bbb5-33562f7b5ec5","94ee8c34-345a-46e1-8198-1e0b3bce303d","M","Black","26.99",50,"VSKU123","17.99",10
"2a185ebb-9ae0-4f36-91e9-f8054b7ed32a","94ee8c34-345a-46e1-8198-1e0b3bce303d","XXL","Grey","26.99",50,"VSKU124","17.99",10
"50c33697-35a3-4ef9-86fc-13b8b31a4717","97fe9be0-dc12-42db-8ad3-bd050a31db27","M","Khaki","22.99",60,"VSKU125","14.99",10
"2df568ac-fc90-4be0-8f39-b63f4cbb038e","97fe9be0-dc12-42db-8ad3-bd050a31db27","XXL","Blue","22.99",60,"VSKU126","14.99",10
