"order_item_id","order_id","variant_id","quantity","price_at_purchase"
"1facf821-7cbc-49dd-8745-1c730eb01e68","0f313ba5-8914-4af7-b952-c760e802b363","3a1494ed-ad07-427c-9759-c684b57cbd91",3,"19.99"
"0cd2cabd-3c1a-496b-a2c9-68f4d37eca8e","0f313ba5-8914-4af7-b952-c760e802b363","76eabba6-6f29-4ff7-a280-1b3e388fd5c7",2,"26.99"
"d02cc3b4-ed90-439e-a41c-12e91c019411","f03ddec8-d5b1-4b9f-9ac5-6de9219e04ce","900c7501-20f2-4d77-bbb8-456416efecb9",2,"21.99"
"b7b068bd-aa23-4c44-85ca-e9a9ba831dd2","e7fa96ba-aac1-463b-bd4d-dc8c016e1050","a68a1472-ee54-4dde-8b12-44d7417a99af",3,"12.99"
"52065e04-c2b0-4f2d-b3ba-3f69a9aa816e","e7fa96ba-aac1-463b-bd4d-dc8c016e1050","0f4ed965-22cd-4d7e-96ba-780ecbb69bf1",2,"17.99"
"ea218612-b15d-4e4a-9ef3-b594d2e2f938","e7fa96ba-aac1-463b-bd4d-dc8c016e1050","a30b8920-b3c8-470c-aaf4-9a1cfd931f40",2,"22.99"
"88e53c88-4a3c-4f85-8514-df92866f6125","465666bd-9265-4dd1-bc70-de298d9bca98","46c7a13f-578f-4387-a603-e571096bfc41",1,"18.99"
"f7c0ea2b-1280-480a-8281-31a566014235","633858f8-bfd4-4b06-b64a-f371564c38f6","094a3fdd-cf67-47fc-a83d-996e75010e13",1,"39.99"
"c89121d2-21ff-48ae-a0f9-79f3fad15955","633858f8-bfd4-4b06-b64a-f371564c38f6","a96b7998-30fe-4bd8-b6d9-fb67e2d9e9d9",1,"27.99"
"acf123e8-4412-4aaf-87d4-d2f7882fd716","633858f8-bfd4-4b06-b64a-f371564c38f6","3944b4d5-988d-42b0-9660-ea1d2013045e",3,"59.99"
"79a1e638-de90-4357-bef3-97476fcfb482","633858f8-bfd4-4b06-b64a-f371564c38f6","8a7ad4eb-197c-43f4-b4c9-93a8d18717ca",2,"49.99"
"6797ed02-90fb-43cf-b246-1dc49336e4a5","6b23dec6-aab6-4599-8505-6265784dfc51","3d93eac5-ade4-4aeb-bec3-d227b1bd3550",1,"14.99"
"5fa0cbef-aa3e-4349-9861-7edec09d4e28","6b23dec6-aab6-4599-8505-6265784dfc51","bff332db-93c0-4801-afcf-b80f843f2323",1,"17.99"
"24eac174-92c3-4b33-9457-ea4793087828","b4cf912e-5c48-462e-982a-15576eb2c4eb","fb372a2a-594b-4815-afb1-edb36dc77da3",2,"24.99"
"30ab2a60-d354-4ad4-8f62-a81ac62cf383","b4cf912e-5c48-462e-982a-15576eb2c4eb","8d985cb7-1d42-48b5-b238-6e843f9089fe",2,"14.99"
"9b9ad67d-999d-460b-a90d-99afa7d1c6a4","b4cf912e-5c48-462e-982a-15576eb2c4eb","aaf048b7-303e-4f0c-bb3d-6b08d0a399ce",2,"34.99"
"de536fbe-f647-496c-b51c-27782b50b7ba","ca2c3bf1-dc02-4786-b1b5-a9c76de353f4","5052e645-2258-4874-a91c-12d386514e9b",1,"26.99"
"80286bbb-6496-4a72-ae24-95f4664fca36","ca2c3bf1-dc02-4786-b1b5-a9c76de353f4","2df568ac-fc90-4be0-8f39-b63f4cbb038e",1,"22.99"
"b1dfd38c-8c8d-4296-bf0f-1f6ad85425cf","ca2c3bf1-dc02-4786-b1b5-a9c76de353f4","add92f9c-8e64-4bcc-a7df-9e387c91dc00",2,"24.99"
"7445ece8-2a26-4ff9-bd2c-0ac0f8fe76a3","ca2c3bf1-dc02-4786-b1b5-a9c76de353f4","34264b62-636f-4811-8c69-e15e90eebcb3",3,"34.99"
"747ace56-a08f-4438-b2dc-72ce92eeab85","e63d67f9-5b9e-4952-a67c-8f2252155d12","1d086ce1-3702-4b28-b0f3-5d9264c4fecb",2,"69.99"
"20c62f92-cf0c-497b-a6cc-25271ab4ff89","e63d67f9-5b9e-4952-a67c-8f2252155d12","6e4f5fd8-7fa9-48e4-b24c-073705bc3643",1,"9.99"
"27e5b15d-32a8-41f6-a7ba-ac0424b63385","e63d67f9-5b9e-4952-a67c-8f2252155d12","597d69d5-a8c6-4b68-81df-71f61978bae6",3,"10.99"
"cee3f5d6-42e9-4a2c-a123-ff5377d6bb7a","e63d67f9-5b9e-4952-a67c-8f2252155d12","2c8d50ba-2033-4780-a723-ae5d1b431513",1,"16.99"
"471e8527-d5bc-4636-976a-5c2082d2e09f","e40fc60a-4190-4b9c-9e20-aa2b76fb2aca","34f8f1ec-61a5-4d38-90eb-8bf15a6f5f4c",3,"64.99"
"32fc7acf-dd5e-48ea-abfb-181c2a6ddb81","e40fc60a-4190-4b9c-9e20-aa2b76fb2aca","e1f0df74-2db0-496b-8765-d23e7e61856c",2,"14.99"
"aa2dde2b-0988-485f-a565-a9adea9f7d79","e40fc60a-4190-4b9c-9e20-aa2b76fb2aca","61b99f83-7f95-4787-a062-db76c3d65dec",1,"22.99"
"be2801b0-c856-4233-8b6f-ce8da0100e2f","68fa1e42-f8f2-4f33-bf5b-a6a7c6cd4cbe","3d8d7ddd-89a1-4fc9-a733-d065a13f7cd5",2,"25.99"
"0d69be12-8838-4a40-abc8-43d1c539e58d","68fa1e42-f8f2-4f33-bf5b-a6a7c6cd4cbe","3f6afe65-5c6b-4105-8c88-99b8165603d0",2,"79.99"
"4c3427de-439d-4028-bb60-a0eca60d9500","68fa1e42-f8f2-4f33-bf5b-a6a7c6cd4cbe","a9e1de0d-697f-4ede-8c45-c1b7c864ccce",2,"12.99"
"aa1f2545-b7ee-41f7-bd0b-345a8ec37e6b","68fa1e42-f8f2-4f33-bf5b-a6a7c6cd4cbe","1c0adc5f-7329-4fa6-998e-bdbb9260d741",2,"10.99"
"17d2f442-8e19-40c1-8e6d-9d10f3cf3b5e","f30b9ed8-e608-447b-8d5d-08d61e87091a","e5ea7b16-1837-43eb-9fec-7446affd6040",1,"79.99"
"9ba1c55d-c25f-4408-8e39-9b894e1699e0","f30b9ed8-e608-447b-8d5d-08d61e87091a","3e2652e1-cb99-4f61-b473-75affbac1b98",2,"19.99"
"e5ba242d-9432-4cf0-ab1f-8e609f52e1c3","f30b9ed8-e608-447b-8d5d-08d61e87091a","e270ff85-ee00-4cbd-8b43-a5f00759c0ec",2,"14.99"
"06dd74b5-f5f2-440d-a371-54e228540cdf","34542d1d-80c7-4a54-a65e-655b21415065","95994713-566c-4209-bcbc-234100858e8f",3,"29.99"
"129c337e-c583-4272-9123-1ba4ea942ae7","34542d1d-80c7-4a54-a65e-655b21415065","a82ba056-d100-41d7-9df5-342d7a87e7e3",2,"24.99"
"83a6b21a-fb15-45cd-8daf-1622f2fe84e7","34542d1d-80c7-4a54-a65e-655b21415065","e9dc6edd-7c1b-446c-972d-8254ebbe1dba",2,"14.99"
"32805895-409a-4726-bde0-d33fe81c1e32","34542d1d-80c7-4a54-a65e-655b21415065","b1b144be-1277-4547-bbe5-b57f1b00daf2",3,"39.99"
"d8deaa99-30a8-4447-b0b7-7613bf682be0","0b3b021f-be4f-4052-b392-f6aae35223d7","fb372a2a-594b-4815-afb1-edb36dc77da3",3,"24.99"
"06b90106-ed97-4b91-93b0-f44ecc32b18a","28120b27-7fbf-4f03-b581-4b8dab0e7a0f","29c6c3ed-1607-4bd8-b6db-87e360829dc7",2,"24.99"
"83b9fc9e-b372-48a0-a912-44da828bb29d","2801a989-bc6d-4141-b62c-8e452f294a3e","13c05956-b96e-4cc0-b680-3869834d47a9",1,"19.99"
"99112be5-4e50-41df-b3af-5ae5059494d6","370917ff-5097-4e5b-b3c4-071002ed2902","6d89a54c-7d5a-499a-96be-3aaf17ebd683",1,"26.99"
"75f14d82-d55d-41e6-be5f-19a00d84a3be","370917ff-5097-4e5b-b3c4-071002ed2902","9584a34e-66de-4799-9d49-caa57bda627d",1,"79.99"
"28a49147-3919-479e-b437-9e39686d69c9","74bbc11b-ae2f-4b58-a168-2f28c8f702f9","db4c1a63-5dfc-44fe-907d-3c6deffaf354",1,"59.99"
"3cab421e-293d-48f5-919c-116123ccbdb1","74bbc11b-ae2f-4b58-a168-2f28c8f702f9","12883bca-a306-445f-9f1d-97127b8590ef",3,"79.99"
"97e545f5-7e05-4854-9131-a96029a8c671","74bbc11b-ae2f-4b58-a168-2f28c8f702f9","582b94b7-2257-43b7-8e46-042451dd0852",2,"12.99"
"2679bde4-7cec-41a2-914d-3c8bf994d487","74bbc11b-ae2f-4b58-a168-2f28c8f702f9","13b5c3d5-305d-491b-b218-18184e249dda",2,"69.99"
"cbb813cd-2f12-4319-a1c7-c9ac5b943614","469da61d-b808-4f95-9cd1-d16b0f6a1dc2","22047ed2-d5b7-4a33-99f6-8147118d3cdf",3,"15.99"
"420ad414-0b4f-4c69-9c09-a1676aaf2e2d","dd449c0d-f5af-449e-9bf9-e3fda05b6d04","d944382c-b4bd-411f-8ec0-1cf3691fd2a3",1,"9.99"
"ad854e53-9706-4175-92f1-9c7a519ab574","0a191518-5b67-4da6-8fe5-c7d9816af8a7","45a1ca74-a9f7-4f1d-ae98-625128fbb2b4",3,"21.99"
"8f09e732-cb93-4a4d-91d9-cde686f57824","0a191518-5b67-4da6-8fe5-c7d9816af8a7","d6ca0f32-acc8-4dbd-b916-b308f1530b15",3,"69.99"
"33a043ec-5103-4164-b609-f8361fcc516a","d2739539-f1f7-4037-88b5-c5a7cbfdf994","bc57798d-2df4-46ee-87af-5d0e26fc142d",1,"26.99"
"7b895d53-5507-4e55-b049-fcf9295085f0","d2739539-f1f7-4037-88b5-c5a7cbfdf994","70788350-dc58-4dd8-969f-7684159279d9",3,"16.99"
"047b33e7-78bd-4add-b98d-9dc8d0f6fbc0","d2739539-f1f7-4037-88b5-c5a7cbfdf994","e79ac3e7-b0de-43f1-abc3-f08bfee18d07",2,"12.99"
"9b91532d-bf4f-43d3-8de6-77822ced19fb","d2739539-f1f7-4037-88b5-c5a7cbfdf994","8633bc66-15c8-401a-8ed6-afd19de80f77",1,"29.99"
"0ca6f8fc-70cf-4e47-8724-1d286601da4f","990b6526-cdea-4188-b2b8-052d0ab30805","442573a3-ae08-4f32-bb59-e9be6c283e57",3,"26.99"
"89060571-3ab5-4fa2-996f-17d822516f4b","cce12cf0-a880-4ee2-adfa-dd973c207d72","47bd0fd2-5d8e-4da7-bc17-fb7471dd44e2",2,"22.99"
"f9121de8-fc85-45f0-9e88-fbcfe6ea4c9b","cce12cf0-a880-4ee2-adfa-dd973c207d72","cd082850-c5ed-4baa-8702-67d6466400ee",2,"39.99"
"90543ef0-41ef-456e-b95d-094be673a8bb","cce12cf0-a880-4ee2-adfa-dd973c207d72","65f8c5e2-3e55-4716-a6b6-7fe116554655",3,"24.99"
"18ddabcf-bad2-4c38-ad34-b5ef5ea9f26e","980f213e-21e8-46c7-b959-53760cccc50f","9261dca2-44d4-4992-a84b-f0171a3736a3",1,"39.99"
"f8c18979-4f85-4f4f-bf64-356ae40b4f95","980f213e-21e8-46c7-b959-53760cccc50f","cd269c2f-2f6f-4569-84f9-275f0319fbee",1,"79.99"
"85c18e2a-2077-4325-9398-57e2c583a121","980f213e-21e8-46c7-b959-53760cccc50f","a952c7bb-d160-4b3e-a901-03af3ee5efa7",3,"29.99"
"05d97959-fe4d-44ac-a755-3dc315a42a53","d65c97aa-e25a-4a25-ae0a-8aedc17beaff","525446e6-e0bb-4386-8ba7-b1ed4accc81a",1,"26.99"
"3a2a8202-d1d6-40f3-8eb8-1dbcddebfb61","d65c97aa-e25a-4a25-ae0a-8aedc17beaff","afe04a85-d9fc-4515-89c4-04cba94c192f",2,"24.99"
"f9debdd3-4fb9-4982-ad23-db41022857d5","c111defa-e5d3-46a4-82ce-eacb8afc35dd","4ebb8dab-b6d0-42a8-a35a-434d58e956a5",1,"23.99"
"2e12f344-b1df-4aa7-abc4-953a671181df","c111defa-e5d3-46a4-82ce-eacb8afc35dd","5c46b843-fa05-4b8a-8cdf-9b7fc61adbfd",3,"31.99"
"0e2e91fc-d933-4c56-9a76-fec3aff5d7aa","c111defa-e5d3-46a4-82ce-eacb8afc35dd","0f5b754f-89f1-49c4-89f3-2336e6512e62",2,"29.99"
"e6467535-9f43-421d-bf8e-f04459210961","c78f1639-2681-45ce-abef-e6bf6980707b","4c9ce67f-4c33-4657-82a3-9aadea238a87",1,"23.99"
"b5b6d3e1-8c75-4995-b666-4ccfb39910db","c78f1639-2681-45ce-abef-e6bf6980707b","8d675e72-f7cc-4d4b-a12a-4c9f403c7599",2,"22.99"
"5a7dbe87-125b-4895-ad71-26e2905d5cf5","f14a2950-a144-4bde-90fc-34919f4e7e6d","3d8d7ddd-89a1-4fc9-a733-d065a13f7cd5",3,"25.99"
"9466bafe-c65d-4a9c-b687-ebbe400e72f4","f14a2950-a144-4bde-90fc-34919f4e7e6d","d9153e23-c718-4523-af98-009a062d0ba7",1,"29.99"
"f4b874d9-b69b-4ea1-8b5d-e8e5e9637e3e","f14a2950-a144-4bde-90fc-34919f4e7e6d","f76224be-3da3-42c2-98e2-ac97cbdb8efd",3,"24.99"
"65e01a01-40a9-448e-8f27-c3d163658502","f14a2950-a144-4bde-90fc-34919f4e7e6d","d7354f3f-69d9-4e2f-bfd9-da605a9441ba",2,"18.99"
"27155578-a7de-423c-8263-f82f8747f846","513fb48c-d3b6-489d-a087-2b8074e671b1","a96b7998-30fe-4bd8-b6d9-fb67e2d9e9d9",3,"27.99"
"571284cf-8983-4b31-9677-f913cfa568e7","513fb48c-d3b6-489d-a087-2b8074e671b1","5b50fa85-a6ea-464b-b598-478927c96eb3",3,"24.99"
"133556f2-ef96-4bcb-8966-774308e2665a","6c37843f-ae5a-4257-b0f6-02eb724d6f6b","b0e5e485-dcca-45c1-8e65-f00f8580d09e",2,"79.99"
"75903e6f-59be-470f-89bd-ed6ba5dc9171","6c37843f-ae5a-4257-b0f6-02eb724d6f6b","3672eceb-bdd3-4864-80b5-5a4fffdb0685",2,"22.99"
"5b06a374-cbc3-4a33-8168-ba6fab68cf37","6c37843f-ae5a-4257-b0f6-02eb724d6f6b","a9144dec-a200-419e-ac61-57df38f3ceef",1,"13.99"
"df701ce3-86a0-42af-980d-178dd3f8e9df","6c37843f-ae5a-4257-b0f6-02eb724d6f6b","b4c46d99-7732-4655-8680-4e5db00d1b42",3,"34.99"
"64c50faf-ce0a-4ea4-bec6-2b6a063d12ce","f34435a6-a056-4843-99ee-a2fced7bbaa8","103f660b-aaf0-4078-a715-fbfc1503d259",2,"17.99"
"89b48051-b90a-4918-8000-8b8bb3d15bc0","2ba290d1-d434-4358-ba04-78317df73625","4bef6608-cc2e-4351-aac9-e6ce7382dcb7",1,"24.99"
"ab66583e-92df-4228-b0f6-5d2331e578f6","2ba290d1-d434-4358-ba04-78317df73625","abd69b2d-c6b1-4fd4-8b72-b47fc13081ce",1,"17.99"
"f3e75b63-d894-44bd-adca-03c428ecd887","2ba290d1-d434-4358-ba04-78317df73625","74bcb337-2165-47d1-b757-1f0d33082169",1,"29.99"
"977f056e-02ac-452f-a9ac-2ddbc4f8147f","8ac7899a-f335-49fb-aeda-8235267d1719","b933a604-0815-4ffc-87c5-fdc9ac4a9389",2,"16.99"
"6e625211-9667-4bd5-bbda-5a078f932158","0f5d9936-1ea9-4bd6-b6e3-6030c16cc043","2d0ccbf9-1182-4719-9806-4656c94a5034",2,"14.99"
"a10b5149-235a-400e-b066-68a61b970e3b","de6bb18c-57e9-471d-b3c3-e2197be3fdcc","5bd27a19-7d02-442a-960c-ec86d467aedb",3,"17.99"
"4f1b4c4f-595b-40d6-8df8-ceefdc588854","de6bb18c-57e9-471d-b3c3-e2197be3fdcc","76a23eb4-f142-4606-a540-b7b277fb2b4f",3,"24.99"
"80aad693-8668-4ff9-aac1-a2df4d124de2","de6bb18c-57e9-471d-b3c3-e2197be3fdcc","5aa744b4-0e0c-4b24-95b7-f616ce0068c1",1,"13.99"
"1dceec39-17df-4a69-9f2a-1bab1d7561da","de6bb18c-57e9-471d-b3c3-e2197be3fdcc","ea9a729e-db4f-4033-a1d5-137aecf55766",2,"14.99"
"7a9776a4-2499-4487-aabd-66c946679df5","e76706e8-29bf-4b3b-82ff-06a0110ff4b7","9d19e82a-f16e-4043-a138-3472d72738bb",3,"19.99"
"f50df6f0-063d-4828-b4ee-31278dfb753e","e76706e8-29bf-4b3b-82ff-06a0110ff4b7","1bcf439e-b03b-4a87-97c1-ca0150d2f07c",2,"27.99"
"f9440316-f7ad-4467-a7a1-08f36037e9fd","e76706e8-29bf-4b3b-82ff-06a0110ff4b7","0f5b754f-89f1-49c4-89f3-2336e6512e62",1,"29.99"
"069902bc-b195-4f16-9efb-c56a8f6ec4c0","e76706e8-29bf-4b3b-82ff-06a0110ff4b7","525446e6-e0bb-4386-8ba7-b1ed4accc81a",2,"26.99"
"cb5d925c-6dfd-4cad-96c0-8f7f123f993f","a4fd0aa5-63fa-45b9-bd3c-90e96d72346a","a82ba056-d100-41d7-9df5-342d7a87e7e3",2,"24.99"
"433b969c-27b0-4ad8-9856-55d43fb4552d","15852341-6888-4f27-8ab8-fff4c06c8e0c","ed48cc79-9797-4959-a365-10424d70099e",1,"23.99"
"292f39f9-255c-4ce5-841f-de4495df5292","15852341-6888-4f27-8ab8-fff4c06c8e0c","e099b97d-35c0-418a-834f-0fb08fbcddb0",2,"24.99"
"4f8cca46-c02d-41fb-87ee-eb822f561e3c","15852341-6888-4f27-8ab8-fff4c06c8e0c","74d36fcd-580a-4dd7-814f-478615bb4c67",2,"21.99"
"86443f3b-ade5-4b00-ae31-4a8ea43e0513","15852341-6888-4f27-8ab8-fff4c06c8e0c","fe613ba0-055a-4281-a554-5716f785eb6e",2,"22.99"
"6a89aa1e-dc25-4f8c-911a-5068479cba42","3ac9ab0a-4fd9-4eeb-a824-73992f344941","06ec7c6b-71c5-48cd-904c-a7623984503a",3,"24.99"
"b0a530f8-1a0e-43c5-bf31-c331a152ba5e","3ac9ab0a-4fd9-4eeb-a824-73992f344941","b03afda5-761a-437b-b317-92e46161aa76",2,"29.99"
"bbfaa9a5-ac5c-4c48-b01c-6e1514a7e712","3ac9ab0a-4fd9-4eeb-a824-73992f344941","d7ea6948-a1bd-42ef-8423-844b5f686462",1,"19.99"
"d1e38444-992e-43f7-a40a-e1b4db106ed3","3ac9ab0a-4fd9-4eeb-a824-73992f344941","e3449efc-60e9-402c-8e49-c002c023952d",2,"23.99"
"d69287f4-b175-4b0e-a239-88a0ce466431","6948e9be-4f55-4b3f-8ccd-618c02a58554","d0cd7230-c8f4-42ed-b50c-0a063fa3ea4b",1,"13.99"
"22344f6e-b56f-424e-be44-b093514aeb5a","6948e9be-4f55-4b3f-8ccd-618c02a58554","9e50bd15-199d-480b-a856-6d44f9795b7b",3,"12.99"
"2b4d7a03-6198-49f2-b61c-66295ed2426f","6948e9be-4f55-4b3f-8ccd-618c02a58554","864fb451-2582-4166-b2d0-c6b2c9da843f",1,"69.99"
"88e71693-34dc-43a0-9cc8-295a4ff057f0","39d08657-2c26-4f20-b89e-756073b98809","604b83d6-8d38-4a94-b62d-00b33f757d9b",2,"22.99"
"64deb611-8f71-422c-8ddc-a5b91d256772","39d08657-2c26-4f20-b89e-756073b98809","eb2a61d5-a402-403b-9a4a-914d21eb6f69",1,"22.99"
"16e7ef84-6f2d-49a7-a2c1-f1175ca7df81","745b03f6-3503-4f31-af40-8f4d4de4f98f","f955443d-8a0d-4d0f-bef0-11fd8d0a9301",2,"69.99"
"d295319a-6eae-4bc8-959b-c0c10867aebf","745b03f6-3503-4f31-af40-8f4d4de4f98f","1173c2cb-1a20-4b34-aa05-037d950c379f",3,"89.99"
"ba25395a-e331-41c1-8792-7d0aa61e4fbe","745b03f6-3503-4f31-af40-8f4d4de4f98f","bbb9f673-3d14-4453-ad4a-9e59eeb6b4c9",2,"23.99"
"073c89e1-dd88-4432-ac9b-4b577408e03d","f2ff16ed-1ec0-42eb-adb7-acaf8c808320","fd5d4d8a-1873-43c1-8ef7-f8a8b0222502",2,"17.99"
"1a403eed-3c90-40ef-a764-bae0f1b5823e","f2ff16ed-1ec0-42eb-adb7-acaf8c808320","c135c4b3-1aaf-45b4-91f1-eeafbe780310",1,"69.99"
"6579e752-c52a-473b-bda4-edf8c52bf58b","f2ff16ed-1ec0-42eb-adb7-acaf8c808320","a30496c5-4df9-4e83-97e4-173e04ac3417",1,"25.99"
"42a35c61-00c5-4588-b023-0e8113832a7f","f2ff16ed-1ec0-42eb-adb7-acaf8c808320","47bd0fd2-5d8e-4da7-bc17-fb7471dd44e2",2,"22.99"
"2aa964f9-5458-4690-998c-58326c9bc978","f80b15ff-b4b5-44fd-b9eb-808ae4659484","b3c73511-b0fc-4186-808c-46f490cae240",1,"29.99"
"d2fcee0b-4700-49b6-929a-490ea3e28edc","f80b15ff-b4b5-44fd-b9eb-808ae4659484","0cb38ef6-8e16-4d99-81c2-907dbca7fbc4",3,"89.99"
"cbe98bec-442c-49b1-9376-b6286911bdde","f80b15ff-b4b5-44fd-b9eb-808ae4659484","a606862d-85fa-415f-a575-d1a65ab9781e",2,"16.99"
"69da1260-80fa-4071-bf02-9ee15ddf2279","d4d375ba-ad81-45f3-932c-7deedf55701a","b2da3cb2-dbca-4c39-b7c3-2808fd7dafba",3,"9.99"
"ea2d7ee3-b7aa-4d9b-a2dd-563e907a6995","d4d375ba-ad81-45f3-932c-7deedf55701a","88fe4d1d-f875-47e6-8f5b-62269e3763d4",2,"59.99"
"4d51fda6-45da-448f-bff4-f2439dfb03ca","d4d375ba-ad81-45f3-932c-7deedf55701a","6a8e2a1e-1084-495c-9c26-8eee5eb4a134",2,"74.99"
"26b6af36-13e5-4e40-b27e-35e5edb253d1","0f670a2e-8bce-4edc-b0f0-8499717e6e26","c1cb9783-74c2-4cc1-974b-f5b3c7e02fbd",2,"27.99"
"01a37943-84d7-47d6-882f-b656dde4c15d","0f670a2e-8bce-4edc-b0f0-8499717e6e26","19bc4f58-b2ab-4d73-a744-bfa636dc7b08",2,"99.99"
"2603cbfe-eb4a-4f1a-bd5a-77d802525029","0f670a2e-8bce-4edc-b0f0-8499717e6e26","4f1bb184-3cdc-4752-93b0-851bcfeab5eb",3,"14.99"
"f7a2836e-5da3-435a-9c00-89446b9e385b","0f670a2e-8bce-4edc-b0f0-8499717e6e26","fb372a2a-594b-4815-afb1-edb36dc77da3",2,"24.99"
"44f4440f-d882-42db-b876-25a7ad47326b","2ceaaa36-0170-45c1-a8a6-3b33ffafa915","657e95be-2b81-4022-8f76-556fbb5adef0",3,"22.99"
"3b4420b3-3dbb-477f-93f0-ffecf9def25f","2ceaaa36-0170-45c1-a8a6-3b33ffafa915","b70bf667-0b66-4fd7-a5ad-eb7113f718fa",1,"11.99"
"a6adc9d6-936f-4b41-ae7c-65c129165153","2ceaaa36-0170-45c1-a8a6-3b33ffafa915","d07cb4a4-39e6-4a6a-a0bf-90981517274e",3,"89.99"
"54282636-0fd2-4ca3-9669-634d93f89e87","6483cc8b-c047-4122-9e72-98e6646a8524","beb55818-a6b2-49ca-9bf3-4e53bdd9e0ad",3,"19.99"
"87e086c7-717a-42c4-a6d9-ef8e4ece4721","6483cc8b-c047-4122-9e72-98e6646a8524","9088da5b-59b7-4f73-b605-57e3fa16de81",2,"16.99"
"14e00d4e-12fa-404c-bee0-25b3ba984ff0","6483cc8b-c047-4122-9e72-98e6646a8524","913e1f18-2480-4178-9d7a-7bfe7e2933eb",3,"59.99"
"f1ff6868-5728-4c22-99b4-5ad63e39736d","f64a7a60-287c-4422-a201-eff85d810f48","1e34fffe-3d67-49e3-bfc9-74677838f032",3,"14.99"
"f5403962-e327-421e-8895-35d02a90d0eb","d173adb6-e645-41e4-aa2c-ae2181ddae23","c3676238-bd12-4ef6-b1ae-7063e76f0d0c",3,"28.99"
"e207bffd-03b2-4375-907d-e358fd49b7a4","d173adb6-e645-41e4-aa2c-ae2181ddae23","05251317-e60f-46f8-917e-a786960b2fd4",2,"49.99"
"6f3ba4a3-77b1-4f85-98b8-996696e0d5e5","d173adb6-e645-41e4-aa2c-ae2181ddae23","28ee18c4-6518-4f36-b23b-e2ca4e911459",2,"19.99"
"ff1b5121-0dbb-4c47-8849-19a7791d9dc6","809b9bb9-b50d-4599-a69a-3b47079f896c","0010f8ac-8ced-4ff2-9e9a-dcc1be27d332",2,"22.99"
"27cf2855-eb33-4852-ac9f-aecda28c2512","809b9bb9-b50d-4599-a69a-3b47079f896c","29d31cd9-510b-4ec1-8cec-ecd5ad0bbb4c",3,"26.99"
"cf0c8cf8-3ae9-4375-81f6-f822fa92a0af","89a572f7-aadf-470b-bad3-98b28a86ebf3","b1cbcbb3-c064-4941-b686-ab9626bde810",1,"49.99"
"55fddd48-a910-49a9-919d-f69f5a1828d4","89a572f7-aadf-470b-bad3-98b28a86ebf3","6aa1c32e-c036-46ab-b050-b6150f38ee72",1,"23.99"
"6b7c54be-98a8-4541-ab16-c3e0ce3e4114","89a572f7-aadf-470b-bad3-98b28a86ebf3","03af08d7-57bb-4854-9a8b-8d917015a162",2,"19.99"
"015900c0-b043-4f03-b0a5-da9fa5e3ae7d","89a572f7-aadf-470b-bad3-98b28a86ebf3","bfbb30ea-d21b-400f-920e-538b7256a116",3,"26.99"
"19ba217e-752c-42b8-990c-529573cd4277","e4f1615e-d804-4a2c-8e70-ff9f76982812","e459308a-f6cb-485b-883c-62556a414582",2,"20.99"
"bd4217ab-e8c9-4d1b-9bd2-db9584dc8d56","e4f1615e-d804-4a2c-8e70-ff9f76982812","282d469d-bf99-4b3d-9529-956eb5389d07",1,"39.99"
"a464bfde-1b04-4912-8320-1b5469aaebb8","e4f1615e-d804-4a2c-8e70-ff9f76982812","ebb6c895-c9e2-4d8d-8dea-dc5bdf19f42d",2,"17.99"
"449e8342-06bc-4920-890e-7f7a75b6a12a","e4f1615e-d804-4a2c-8e70-ff9f76982812","a8f535db-1a5b-478f-acb9-1658eb49f35e",3,"29.99"
"34f9d6a8-8e0f-417d-829c-ed6d3194adf2","65d239ce-63d4-4e1d-b8f3-17d9d67be155","68c9c359-aeb4-4526-91a5-c9f914869793",2,"16.99"
"aecd1c09-2265-47d1-9e9f-88b1611aae52","65d239ce-63d4-4e1d-b8f3-17d9d67be155","01ebc779-045f-4aaf-aa37-8641ceb27814",3,"19.99"
"28bc5b7c-5cfb-4e58-afee-8d869b0fa2d8","f4e16703-4831-46cc-b8d6-5c56dd65eaaf","49cff7d4-7f76-4bb9-92ba-82459ad8ff89",2,"14.99"
"dab48631-4cc2-439e-99f0-082030fc526f","f4e16703-4831-46cc-b8d6-5c56dd65eaaf","9336d196-9a58-451c-a5f6-1f7960643fac",3,"22.99"
"2584be29-d421-4885-837d-f97bd9f81034","f4e16703-4831-46cc-b8d6-5c56dd65eaaf","bac062ef-2a7e-410b-a948-ef3b726b40a5",1,"19.99"
"11e4cf91-ba1a-4622-993a-01013c289093","f4e16703-4831-46cc-b8d6-5c56dd65eaaf","f1e8cb70-7df2-4bc8-ae98-3ecdf44ce09e",3,"24.99"
"20cc79a7-3971-4c64-830e-3899fb3a7927","faa1997b-a757-448b-9e12-ad8c087d2934","a274956a-4915-48c2-8b90-00672e131a8d",2,"9.99"
"f8c55d98-339a-458e-b6a7-b90c4ef0e4e2","a74617ec-2c4a-4597-b0be-02d00007f6a7","e62bd9e4-3b48-48ca-8e1d-8db814a92ae1",1,"59.99"
"84ce1b78-2cb7-4f31-bb82-a60e73f7b395","a74617ec-2c4a-4597-b0be-02d00007f6a7","8d4345cf-1b6f-49fc-b63c-ef90c0785cbc",2,"49.99"
"0825e2ca-ee0a-4e66-8170-87876d0cb70f","a74617ec-2c4a-4597-b0be-02d00007f6a7","4a8d84bf-ab25-4459-8b8d-fb89a2196a31",3,"25.99"
