"cart_item_id","cart_id","variant_id","quantity"
"530b673c-acc6-43f3-a9c9-ef718150b736","50d26289-b405-4d9e-b954-712bf643118f","fddf3bfd-3c3c-4a3b-a1e7-5b340e48c198",3
"7cb59a78-aec1-4d19-b9bd-a2d1d9ece3b7","50d26289-b405-4d9e-b954-712bf643118f","5e4b1d8d-8b57-4dfd-9605-33b8d2c63009",1
"897cc41a-5059-4c3f-8d7f-ca4e349826cf","50d26289-b405-4d9e-b954-712bf643118f","da3d903f-18c1-4250-a1ec-996ca81af877",3
"452f29e8-034c-46ba-8817-6c6836f1f8ec","50d26289-b405-4d9e-b954-712bf643118f","5678af82-fe08-4db6-b3c2-3e6f8340da74",1
"c06f8cf9-730e-4b75-be9b-806c56217b0b","e896a1ed-4228-4e1e-84b5-705e7a5d992b","c6069f56-4402-4b7d-899e-b201812fcf9c",3
"d5dc4811-60ba-4172-9384-414bbd946a40","e896a1ed-4228-4e1e-84b5-705e7a5d992b","b9452a66-af66-4696-8d47-da1d3b10a790",2
"ce93e5be-2eb1-490d-8607-5a1c39f82676","e896a1ed-4228-4e1e-84b5-705e7a5d992b","55336b12-8a45-49e6-9ecf-080a7fca92de",3
"d65645e8-f5a3-4196-bfd2-f36a4e75b228","e3d1baa6-b17b-4074-9633-7df04e0393a3","0d9bbc4e-7f49-42b4-aa3d-2743d47482f4",1
"54e55354-74c7-45f9-b214-f90eaac46742","e3d1baa6-b17b-4074-9633-7df04e0393a3","7ece6d8a-3f5f-4eb6-a6fa-12189670958c",1
"d13abe59-4c91-4b0d-b884-6355ba9871a7","e3d1baa6-b17b-4074-9633-7df04e0393a3","31f4a8ab-7922-422f-92cf-73d0eaea13a3",2
"4e8ff403-3f6e-42e6-9916-c66e5429ce73","e3d1baa6-b17b-4074-9633-7df04e0393a3","5a199dda-1e90-4490-8502-add33d2a6f7a",3
"feb2bf33-5d49-4632-9975-c88e9717bd23","e3d1baa6-b17b-4074-9633-7df04e0393a3","f893637f-80a6-41f9-9fd9-dd73ac86c6c6",1
"bb23b1ab-0b0d-4ec7-8095-a96a2c19e69c","e3d1baa6-b17b-4074-9633-7df04e0393a3","afe04a85-d9fc-4515-89c4-04cba94c192f",3
"1b7a4f44-a570-489b-96d6-a5e510b3785a","fe05a69c-858f-438d-820e-485a5dceafbd","f9770d92-92eb-4ee6-802c-aae4b2e7bb2a",3
"8481eb7b-3562-46d5-b91e-e02c6f84a67a","dfcbc78d-c1df-49b6-80fa-6720ac3b1224","6ebe8812-fed0-4b95-b129-32275583f40d",1
"9f9196d3-789c-4312-a880-3503d5f791a0","dfcbc78d-c1df-49b6-80fa-6720ac3b1224","d97089ef-5da5-4f8d-8bed-bd500184201f",2
"8ed75fda-59cd-4728-b0c0-2659c6252d32","dfcbc78d-c1df-49b6-80fa-6720ac3b1224","50c33697-35a3-4ef9-86fc-13b8b31a4717",1
"edc43fc1-126b-450f-a45b-d6d28d57c044","dfcbc78d-c1df-49b6-80fa-6720ac3b1224","6800ec1e-1e88-45f5-8aac-f384b277db7f",2
"723e4697-cb21-4b0f-a23d-d03f67061dee","dfcbc78d-c1df-49b6-80fa-6720ac3b1224","bfbb30ea-d21b-400f-920e-538b7256a116",2
"4cd4caa3-3321-47f8-b541-8fd8c75f8e99","dfcbc78d-c1df-49b6-80fa-6720ac3b1224","d659df36-86ba-41e6-b353-f987a0136525",3
"7dad88de-d26d-4353-870d-5d46b92907bd","c1c60f17-89b2-4041-8cc0-4ea132fd0170","2b0f7fe2-d13a-47c4-9397-0695fd0744bc",2
"1d8234c1-3031-4693-be30-d7bb87ec8eda","97af72d9-5515-4e3c-8c40-ea119d2cc6db","e776fefa-9cab-4bfa-9fa0-2ad228dbb88a",2
"c45d2276-9abe-4f1e-a81e-94fb958cce66","97af72d9-5515-4e3c-8c40-ea119d2cc6db","70788350-dc58-4dd8-969f-7684159279d9",1
"c35bdee2-d25f-41d7-8458-3ba017eca59e","97af72d9-5515-4e3c-8c40-ea119d2cc6db","9088da5b-59b7-4f73-b605-57e3fa16de81",2
"0c6bad9a-2a24-4c8b-adda-b911d6e73cb2","97af72d9-5515-4e3c-8c40-ea119d2cc6db","0ece0ec0-da04-4b37-8c85-949cb882d961",3
"301fc3b6-8d4b-4c9d-a111-d8caa16d3e55","97af72d9-5515-4e3c-8c40-ea119d2cc6db","3d0f2589-169d-4990-a2c4-55d579a04ac1",3
"bd02d24d-3624-4d70-a3a7-ebd666aeae20","97af72d9-5515-4e3c-8c40-ea119d2cc6db","8db0e867-57ce-4c92-b1c8-e1fcccd4f3b1",3
"d2e8c5ff-b864-4980-810a-38a0b849dafc","482a8b3c-5c2d-4d6b-b7c8-33c042c54d44","c7e2a24d-34b7-450f-adff-283570f2d3c3",2
"7d6c6e99-be2b-4c14-93e7-aa9056697077","c1c353cf-312f-4bdc-a4cc-5515edcb8869","309e0f9d-34f1-4040-bebe-ceed4c70c9c8",1
"48908df1-687a-4042-8eb4-6a5b125c5fa7","c1c353cf-312f-4bdc-a4cc-5515edcb8869","2bcd72db-a169-4e4c-ab3a-b4d05a9b4ea4",3
"dd59b29f-8f56-4fb1-9ac0-aef0822b1102","c1c353cf-312f-4bdc-a4cc-5515edcb8869","4c424f97-6de0-4eb7-b5c5-30fe8bc4066e",3
"d8dc8428-60bb-4a7f-8853-54b46b1561d6","c1c353cf-312f-4bdc-a4cc-5515edcb8869","94dff0bb-86cd-4c63-9940-f1c6a46b1e2c",2
"e3a2a0dd-6ade-43f0-a3b4-a9f20ca697dc","c1c353cf-312f-4bdc-a4cc-5515edcb8869","a1131ac6-01ad-47e8-b643-7e25cb89be34",3
"01aee4b9-65c4-4ebb-bd98-131ae858bccc","4de1d6cb-0384-4ec7-a7b8-9cc6f146dad9","6d89a54c-7d5a-499a-96be-3aaf17ebd683",3
"bb750a32-ea4a-4376-8bed-511351523ef0","4de1d6cb-0384-4ec7-a7b8-9cc6f146dad9","4ebb8dab-b6d0-42a8-a35a-434d58e956a5",1
"5f461a8c-e947-43c6-aa1b-58648422c43b","4de1d6cb-0384-4ec7-a7b8-9cc6f146dad9","3dd65778-543c-4c82-8044-a78918bac64e",2
"10f29b7b-1f92-4b06-bca5-d5865f980975","c38dee72-902d-4d48-8062-5a21e6590c41","229fef64-186d-4ce3-8fab-d793b75b8f24",1
"2a52a93c-f116-4874-9e7c-517e7ee8c878","c38dee72-902d-4d48-8062-5a21e6590c41","3f678dc6-011b-45c8-b5ce-c407d45ed1ba",3
"8bd555c8-ea45-48a8-95cc-d072f543627e","c38dee72-902d-4d48-8062-5a21e6590c41","d52a7856-44c8-44d5-84a8-840cc6b803ff",3
"830a5ed7-de9f-4709-bd11-1a3f281d2ed5","c38dee72-902d-4d48-8062-5a21e6590c41","79d8d205-6c9b-4d59-8ee4-7ab63c5e9443",1
"00e8639d-b0ba-486b-b1af-280f2a5a4605","a7edc9fb-0f8a-4a16-8073-9458a588ecdf","1501eac9-6133-46f0-bb6f-386ff5b980bc",1
"87153dea-6ae5-4216-bd3a-a2e65bb3ebd7","a7edc9fb-0f8a-4a16-8073-9458a588ecdf","d13522a9-fff2-4869-a835-c62d3900a771",2
"7bd5729a-3d60-46cd-a6a3-9d4d96943e44","a7edc9fb-0f8a-4a16-8073-9458a588ecdf","22047ed2-d5b7-4a33-99f6-8147118d3cdf",2
"aaa408d8-d545-4fcc-8728-ab0ffa1ec966","a7edc9fb-0f8a-4a16-8073-9458a588ecdf","797833bc-6d18-49f0-aed2-a8175832a517",3
"7ec7ed1d-d104-495d-9b2f-9d311dbde9f2","a7edc9fb-0f8a-4a16-8073-9458a588ecdf","f1e8cb70-7df2-4bc8-ae98-3ecdf44ce09e",3
"31e3a951-f851-4793-a3db-e88802154963","3b5e3480-499a-46de-aa81-7dab4e12ddfd","e516ce36-c916-476a-91ec-9cc628ac3c5b",2
"c4ee8bd2-690d-4b71-9925-1cfba8a45901","3b5e3480-499a-46de-aa81-7dab4e12ddfd","4b9c13a2-080a-40fd-9ffc-0a0090f7c5ab",1
"0f034a9a-30fc-49c2-921d-18d6170d4f4f","3b5e3480-499a-46de-aa81-7dab4e12ddfd","0c96b326-0e2c-4825-8bc0-9afca92cf73f",3
"aedeace4-f946-4808-b8a8-4f410f931602","ac447126-f8df-4ee6-a224-4610ef45ac55","1c0adc5f-7329-4fa6-998e-bdbb9260d741",2
"2294b171-6f93-489c-8ec1-a53e82d17ea0","ac447126-f8df-4ee6-a224-4610ef45ac55","a54620b9-d27f-473f-9173-0a15459bf8b5",1
"863680c4-7b29-4218-8e43-c3f584d9f79a","ac447126-f8df-4ee6-a224-4610ef45ac55","3d1d493d-d62e-4f0e-9ecc-a45d6ab64c7c",3
"ba786378-37c4-45c4-b6c7-2ac55dd3c257","ac447126-f8df-4ee6-a224-4610ef45ac55","b14c2def-842b-46f3-a1b5-59bec942a7d0",3
"226de133-cf83-41e2-9735-ef31b9dcaa04","ac447126-f8df-4ee6-a224-4610ef45ac55","d6046b2f-eed3-4139-abab-34e6555f8bc5",1
"bbd45d1c-dd7e-46c6-85ea-82ef1349ff3a","ac447126-f8df-4ee6-a224-4610ef45ac55","10b0b66f-8e75-4aa7-ade7-31641da1cd94",2
"a0a39fd5-c6a9-432e-a34d-4c260b37c2eb","274ac00c-3b51-4416-9a35-14bcca731904","c17d154f-0d0a-431d-8f99-7f20b91624c2",3
"3e85fbe9-b579-4fbf-af2d-fff92ae0db2d","274ac00c-3b51-4416-9a35-14bcca731904","491b9d32-2ad4-44df-82e4-b74559feddaf",1
"7937719f-445e-4ad5-bbce-5ecea1abdd33","274ac00c-3b51-4416-9a35-14bcca731904","b4d24b8b-7528-472d-8f09-a13bdebbe9e1",1
"6702dc02-db43-4b90-887a-f248f53bc465","274ac00c-3b51-4416-9a35-14bcca731904","01ebc779-045f-4aaf-aa37-8641ceb27814",1
"ead7fe60-c147-42c8-8e0c-1349bbbb57c4","274ac00c-3b51-4416-9a35-14bcca731904","6d4f4c9d-83f4-442c-a84b-bd3d820511c8",3
"805d6666-d9ea-4c84-abc0-ed24dff3751e","274ac00c-3b51-4416-9a35-14bcca731904","2bcd72db-a169-4e4c-ab3a-b4d05a9b4ea4",3
"bc337868-bf20-453b-a2ea-16bcc1621f30","bbe1e518-ceea-4da8-9c84-b6d7e629b9e3","e06ddd04-b2c6-4527-9763-16eb070cbc30",1
"af157950-aa08-4bce-bc4e-c057ad0e5994","bbe1e518-ceea-4da8-9c84-b6d7e629b9e3","da3d903f-18c1-4250-a1ec-996ca81af877",3
"f85d8aea-bdb4-4d18-b97a-9661b7e5c6d5","dec77867-4deb-4330-92e1-e33f2fe2d702","0cb38ef6-8e16-4d99-81c2-907dbca7fbc4",2
"5c213ac0-a469-4888-9076-7c67427c39dc","20abb13d-7483-46d6-af1c-45fe33080675","cc177f86-59f4-41ab-9110-132b77f0637a",1
"7752d56a-97ef-4db0-bd0f-d321785f1065","20abb13d-7483-46d6-af1c-45fe33080675","68f9d8ef-4050-4d98-99c9-238bde83f790",3
"32fbe4a7-3ddc-43fb-ad43-5700be9c813f","20abb13d-7483-46d6-af1c-45fe33080675","2b48190f-ab1d-45c7-86f2-69eb523e715e",3
"a125929f-b8db-459d-a4c2-872a1bdf4d93","20abb13d-7483-46d6-af1c-45fe33080675","89cf02bf-17e2-454d-9770-f74d8e246c54",2
"b4d197da-de12-416c-9a99-34b1cd0121ab","20abb13d-7483-46d6-af1c-45fe33080675","4a6d24d1-6c36-4570-8c17-12ee6f9c9581",1
"fd8537e0-4004-4d71-9445-ad84320621da","2a82c469-712f-40f6-a059-8426a34f7c81","fbde9fab-c2a4-43dc-b41e-1034886c95fd",2
"a97aff96-4fba-46ee-be84-517ef2a9d045","2a82c469-712f-40f6-a059-8426a34f7c81","b0e5e485-dcca-45c1-8e65-f00f8580d09e",1
"710b44ba-79a5-4ecd-8acb-2da0827f7835","2a82c469-712f-40f6-a059-8426a34f7c81","1608b57f-4edf-42a9-b547-0f70195d22da",3
"027cbb87-4c9e-4550-a075-c0e67304f169","2a82c469-712f-40f6-a059-8426a34f7c81","4f51c1fa-19be-46e7-ac33-552a259f910f",1
"13c36f6c-4d19-4b89-ba8d-de9c4438dc93","654faa40-fe33-4104-bbab-3d93082c4b8f","1e0625cd-58f6-4e81-912f-0f7f61893eaf",2
"8973df26-ef22-435f-a46a-a5cb180e9097","654faa40-fe33-4104-bbab-3d93082c4b8f","955ba84c-23a0-4525-8884-92218884b3e9",2
"4e772f2c-2fd7-458c-935f-6e715926e9fa","654faa40-fe33-4104-bbab-3d93082c4b8f","5b619205-8c9d-4292-98bd-ce44ddd6bd27",3
"899daacf-c341-4b13-a231-e92c910d690e","654faa40-fe33-4104-bbab-3d93082c4b8f","3fd6d0dc-c9bb-4ae1-ac8f-75ce7c21e9c8",3
"04d47f59-9fdb-4b77-8672-6b404f2d3b93","654faa40-fe33-4104-bbab-3d93082c4b8f","d0191083-64d2-4f70-9ea3-ba531b682285",1
"cfc167e9-31a9-4ca4-8ae2-9c419e9fdee9","bfbfff03-9160-4076-a223-b2919b3dd980","c3c8a8e6-20b6-482c-94cb-45fbcf68c0ef",3
"d9036275-69e5-42a8-84e8-21a30aaefee8","bfbfff03-9160-4076-a223-b2919b3dd980","6efaf3d1-78cc-4936-a0ef-06c1d6984a86",1
"c65dffcd-47d5-4734-9321-7c55fee1eb1f","bfbfff03-9160-4076-a223-b2919b3dd980","cdabe458-9063-48d4-8a28-d4ebebfd9d4d",3
"47631189-4abc-4fca-8818-bc66f78b9c25","4a9f28d0-4aaf-43a3-b505-e38d9e94e8ab","1018f285-309c-4f5b-ba84-b4c6854d2da4",2
"f7d4616e-3841-4e9a-a6fb-cd0019676ae8","4a9f28d0-4aaf-43a3-b505-e38d9e94e8ab","366b704c-4f36-418d-bb5e-4fb58fe76528",1
"d9ebc3f1-c031-44ba-b4c6-12959baeddf6","637414a8-addb-4f30-bf53-4be788d097ae","480686ef-424d-46b7-9a22-5225d05581dc",1
"39d452f2-45dd-4120-bb4c-bdee40cdefec","637414a8-addb-4f30-bf53-4be788d097ae","f3388d36-3602-46f2-86fe-ca14e7c9948b",2
"424b563c-adde-4d94-af8f-aafbae2f39ce","637414a8-addb-4f30-bf53-4be788d097ae","61aef84e-6ab7-4bb6-a8c7-fa0817b4e1b0",1
"217bd583-2331-4ba5-aaf6-61337830d325","c3c6bb68-39f3-40d8-863a-12c4eca9de95","e05ab1bc-9f32-4c40-8278-cfc14e39ad39",3
"8d5ab921-d3f5-46da-ac4d-80ce7b604821","c3c6bb68-39f3-40d8-863a-12c4eca9de95","221b9453-e4db-43fc-9cd8-87cd2abd2402",2
"6f92a19b-187f-4512-9c44-4dc38ca16386","c3c6bb68-39f3-40d8-863a-12c4eca9de95","3177fdfe-c677-4947-99e1-b1cdce8264f6",2
"f1c4b4ed-0338-43f4-b696-984239d1844d","c3c6bb68-39f3-40d8-863a-12c4eca9de95","36692a05-a437-45a1-b4c7-c4d830347ae1",2
"db764a72-007f-4ed3-b962-887f84308201","c3c6bb68-39f3-40d8-863a-12c4eca9de95","f5290303-16c4-43cc-8c8a-3d97f5c3a174",1
"52e1941e-7c66-446d-b70c-c034d5a24056","904711bc-443d-41a4-8a61-4e43e7e0ccf7","1fa5a045-897c-4a04-ac97-14c65d053721",3
"32adb3df-711a-4772-b282-09958af23f43","904711bc-443d-41a4-8a61-4e43e7e0ccf7","480686ef-424d-46b7-9a22-5225d05581dc",2
"49b9bbc1-6abf-4871-980f-a593aae1968d","904711bc-443d-41a4-8a61-4e43e7e0ccf7","263b3524-b994-4bd0-b81c-c2982595a8df",3
"b20ff2d4-bb6f-4c31-8daa-30d179e39aca","904711bc-443d-41a4-8a61-4e43e7e0ccf7","4f6bc159-1ab4-449d-9539-7567470aa58b",2
"2ea6cfec-5157-4dac-b454-572efae5627c","e6aa5254-49fc-4200-a7e7-3aea34d4c87d","80193932-5d46-4131-ba46-39d94cfbbe95",1
"05ab3434-bdc2-45de-bc28-c5cbb8f09bec","e6aa5254-49fc-4200-a7e7-3aea34d4c87d","0a9aae87-5212-4e11-a0c6-52ac3a3cbe4a",1
"d031d862-7eb7-44d9-8557-73e7c99d3c71","e6aa5254-49fc-4200-a7e7-3aea34d4c87d","be9c626f-1c18-4e30-8a66-74fa110b8515",2
"d72bf219-1595-47ba-9e7e-644887d39083","e6aa5254-49fc-4200-a7e7-3aea34d4c87d","d9715fec-8106-4b10-aa87-54df24f321dd",3
"91dc1351-b835-43fb-86af-fc2121b981a9","e6aa5254-49fc-4200-a7e7-3aea34d4c87d","16c6e541-9047-4c48-811f-c1128a729d71",2
"93499faf-c79c-44cf-bdb0-e197a935287a","5123ac2b-bb0b-4ec1-8f58-0fecd74ec1b0","5eb15397-9a77-4ba6-b51e-8527d8113ce7",3
"fa47db44-570c-4e95-b3f3-8df8b5ea7ed4","5123ac2b-bb0b-4ec1-8f58-0fecd74ec1b0","0d35ecc2-fd1e-479a-b40e-2b0b5d93ece9",3
"8dfb6471-cf9e-4a3a-ba5a-8da72c7d8276","5123ac2b-bb0b-4ec1-8f58-0fecd74ec1b0","7e547338-ad9d-4144-9098-e450b5db4a7e",3
"206b3cf5-ab8c-400e-b5bf-b8b6ad2ed12f","5123ac2b-bb0b-4ec1-8f58-0fecd74ec1b0","46c7a13f-578f-4387-a603-e571096bfc41",2
"b7822718-7c17-4146-83b1-3f78daed9800","5123ac2b-bb0b-4ec1-8f58-0fecd74ec1b0","fc09214f-42f4-4912-b869-4cda97effbc4",2
"3c146713-b22e-4afa-86bb-8603991a8f84","5123ac2b-bb0b-4ec1-8f58-0fecd74ec1b0","6a8e2a1e-1084-495c-9c26-8eee5eb4a134",2
"d0e7cfa9-6214-4420-bdf4-6066486580a3","020a2995-8b62-4e9b-b055-7acad32f6e86","c98266a2-35bf-4c9a-9cc7-d2fe7898f10a",2
"10a83320-c172-45ee-837b-2f030c3c2b71","020a2995-8b62-4e9b-b055-7acad32f6e86","4a6d24d1-6c36-4570-8c17-12ee6f9c9581",1
"df9cfcff-06dd-43ad-9f88-1d3869b8f932","020a2995-8b62-4e9b-b055-7acad32f6e86","f5f59c20-0ea1-4526-a8f0-35f6ca1a9033",1
"f71ea1b5-9015-4dcc-afd6-9819a33d129c","ff23d946-2726-44d4-af75-09c6c49f8cdc","4e8e9849-aca2-48d2-930f-a2dad7e7e885",2
"47092ff6-29f3-49f6-b2bb-d4304277da4d","ff23d946-2726-44d4-af75-09c6c49f8cdc","6a44091e-edb0-45a9-a197-14546f76758d",1
"4dd64205-9592-41f0-afee-281b6a8a918d","ff23d946-2726-44d4-af75-09c6c49f8cdc","58722f5e-e835-4b2f-b769-25d649d8c979",1
"ac3e8e19-796c-4938-a3f1-c81ff5586749","ff23d946-2726-44d4-af75-09c6c49f8cdc","a10d454f-7171-4d3f-bc4f-ae5affc0c374",3
"8984a8e8-a248-4a6c-9c01-326f24bebe62","ff23d946-2726-44d4-af75-09c6c49f8cdc","f58201b7-910a-432f-bde2-a4d23e683a7a",1
"1adbc923-105f-4356-8808-d58d2e4bfdf1","9071cff1-8df8-42ea-96f0-748f748111c5","88fe4d1d-f875-47e6-8f5b-62269e3763d4",3
"d56b9121-7d5b-48f4-ba99-2d261cb3e456","9071cff1-8df8-42ea-96f0-748f748111c5","5acb88e9-ee98-47cf-8ef0-4243afc4c617",1
"ec8b7d2c-a822-42c7-9971-c92115259d3c","9071cff1-8df8-42ea-96f0-748f748111c5","9a29daa4-ac48-47d6-a182-ca0be94c6127",2
"65b668f9-f494-436f-b91e-9d8a43489d05","dd674414-1ee9-4645-beda-c6f2d7652760","bc57798d-2df4-46ee-87af-5d0e26fc142d",1
"f1387e53-2e88-4a40-a5fb-3a345505cec4","dd674414-1ee9-4645-beda-c6f2d7652760","95d11dec-5e23-486b-8045-af3b2644bfb6",2
"da12c609-e8e2-4c42-8201-3210d507428b","dd674414-1ee9-4645-beda-c6f2d7652760","4b85cbc0-8baa-4cb5-8b9c-de9516384f32",1
"73ba303e-1da7-48ec-8e04-c3ff83967182","a0b00553-7ab1-4665-833b-b4a3956b0798","913e1f18-2480-4178-9d7a-7bfe7e2933eb",1
"a5d2c61d-0201-4ce6-938b-c04d94fe8ff9","a0b00553-7ab1-4665-833b-b4a3956b0798","17697376-7ee1-4718-9afc-9c7594768651",3
"97de9af9-ece6-47b1-94a2-d92f799e668c","a0b00553-7ab1-4665-833b-b4a3956b0798","9a29daa4-ac48-47d6-a182-ca0be94c6127",1
"171ff5b5-3bab-43a7-9d22-ce4568775863","a0b00553-7ab1-4665-833b-b4a3956b0798","9ee8d647-1cf6-4945-8003-3a664e1a3ff9",1
"180febcc-c552-4131-ab6f-ad64fee82abd","a0b00553-7ab1-4665-833b-b4a3956b0798","cfa6eb46-5d95-41f3-b491-e57a9c65c620",1
"60e15b3e-b42d-4ed8-9471-5df69578d28e","a0b00553-7ab1-4665-833b-b4a3956b0798","55c64a92-af1c-471c-9768-8bd9e2905a68",3
"724c74a3-fbf8-47e3-bf97-06e51c7aaa58","295485ce-cfd8-4b1e-86bd-d56e4634d45b","456620c0-01e9-4eea-a89a-6bf728e015c1",1
"2134a176-026d-42c0-896f-f72c0985d847","295485ce-cfd8-4b1e-86bd-d56e4634d45b","3f55507b-7916-4254-9fef-65767ad04c2f",1
"a3cfbe62-d8c1-4879-aa7e-c52c0c119e32","295485ce-cfd8-4b1e-86bd-d56e4634d45b","ed48cc79-9797-4959-a365-10424d70099e",3
"342a6a49-e7fc-437a-87d7-469422597657","295485ce-cfd8-4b1e-86bd-d56e4634d45b","bc0edf9e-d06a-4723-be1e-1b1dae979c6b",2
"31c2f90d-def7-469b-bd36-6d7782db2ffd","295485ce-cfd8-4b1e-86bd-d56e4634d45b","8ff577f7-6463-4207-a371-004f9ddc57f7",2
"6ba5437b-5eee-4156-817b-039316c1ca92","295485ce-cfd8-4b1e-86bd-d56e4634d45b","bf6be0e2-0baf-447a-bb52-8f7c1d794a41",2
"fb46757d-4d06-429a-b551-32a4d730cdd1","9d43ac8c-ca71-4290-9330-999aa0ba5ac7","2b1a798d-9c53-441b-9ccf-147f48d8ba1d",3
"8af9f774-a4e1-4142-84d4-1f0a008fb1b4","9d43ac8c-ca71-4290-9330-999aa0ba5ac7","ac41d7ff-128b-440a-9f16-0b5d15ba822f",1
"ef0abcb2-96c9-4b09-963c-bd3553e0f731","9d43ac8c-ca71-4290-9330-999aa0ba5ac7","a15bb16f-cff0-455a-bd79-41dee86ca24b",2
"cc39b62a-48d0-4a95-ac41-d3237c585c33","9d43ac8c-ca71-4290-9330-999aa0ba5ac7","d07a660b-defb-4d08-a20a-c11635150717",3
"a3f06a6c-5846-4e1a-97e9-f63b3439ce0b","9d43ac8c-ca71-4290-9330-999aa0ba5ac7","8b56bd31-8007-4ae4-9318-17cae0d3a3d1",3
"d0825184-8b53-47ac-9ba8-e22fb8ddc727","cc19ee2a-9ab2-477c-b802-b8d84ef4d65e","216e73d8-171a-4c4a-9455-b5dd4df21e81",1
"4324f9a4-911d-4deb-be43-909f317bc6f6","51b93c1f-813d-44b4-85cd-ab4d68286020","aa7b4a73-88a0-4b44-8880-5cd7d70f02ba",2
"52420fad-be5e-4787-b0de-ab1c335e8ba0","8dc20624-4ac2-4d03-b397-be01bdfacb9a","76eabba6-6f29-4ff7-a280-1b3e388fd5c7",3
"64604f9c-d07e-49cb-81fc-129364076cdc","681fbfa4-c094-4b9d-b03b-5aecb81c9d95","f845528f-e90f-4bc2-9250-6e9fe6916412",2
"cf0c513c-d7ad-4886-ae8b-1fc701952e28","681fbfa4-c094-4b9d-b03b-5aecb81c9d95","0f4ed965-22cd-4d7e-96ba-780ecbb69bf1",2
"6dd63fe1-f14c-46e8-bf68-9e13928325f7","681fbfa4-c094-4b9d-b03b-5aecb81c9d95","a4e0ae4f-f4aa-45ed-b1c5-b0a41f9864d9",1
"16139c7c-6be7-41a3-8891-15f599959e8e","681fbfa4-c094-4b9d-b03b-5aecb81c9d95","880f623f-bf0d-4a16-b8b0-4b2e0d1bc197",1
"65bfbc7d-dd27-4be7-9b47-b6a0d9978086","cf37a5d7-551b-4fc6-8455-ee1b6e482e96","ebb553bb-93a7-4c8f-aa61-ae0e46072f32",3
"88671d89-4699-4ac5-9258-bf756fcf8877","cf37a5d7-551b-4fc6-8455-ee1b6e482e96","291b1f28-41d5-45fd-ac05-d535a38a411c",2
"74ce7da5-bfe9-44aa-b587-1201bbb74a0d","cf37a5d7-551b-4fc6-8455-ee1b6e482e96","bca6e8b5-56f0-4d91-8535-f084c2cc4b20",3
"a20a55b8-699a-4774-9077-ffca0e230e64","cf37a5d7-551b-4fc6-8455-ee1b6e482e96","6b82cab3-4d62-450c-9897-59b0ceb72dd3",2
"cfa48e4e-ceb5-4381-9727-b046728c1b87","cf37a5d7-551b-4fc6-8455-ee1b6e482e96","d9715fec-8106-4b10-aa87-54df24f321dd",2
"95960901-e488-4540-89f2-7b6c6da9b149","cf37a5d7-551b-4fc6-8455-ee1b6e482e96","1315eb53-cb37-4b2a-93dc-da9922df0a2c",3
"6334df83-5271-4a06-af14-97a1997b5903","1ffaef74-5485-4a57-8f61-4bfebc87ec09","34850c8b-1e22-469a-9861-8c0246e884f7",2
"b61d190c-7b46-41e8-8ac6-d75a8d026ff1","1ffaef74-5485-4a57-8f61-4bfebc87ec09","5052e645-2258-4874-a91c-12d386514e9b",1
"f2162a2f-53b1-4a3d-a8ea-b84f4838f9f0","1ffaef74-5485-4a57-8f61-4bfebc87ec09","b9452a66-af66-4696-8d47-da1d3b10a790",1
"c7ab9271-875a-46a8-8d98-14d0ec9a52d0","dbfb7312-a084-4192-b982-dcdf95978e86","c4d59b6b-5ca5-43b7-a727-fde0e6b34cf3",2
"1a0e1034-b586-4aa4-a32d-5c63d60d93c7","7e163bb6-75ae-42ca-8f93-f89e0f24c20b","8ae5c6cb-9c56-4af6-890e-e291d7ec5436",1
"9f03b017-323c-4ae6-8ee5-4328254af3c8","0c85d943-3818-49a2-b049-ca45f84a92af","64695f59-0d72-455c-a9bf-8ef79f249cff",1
"175d462b-c2c1-40a7-a087-fe321f59f258","0c85d943-3818-49a2-b049-ca45f84a92af","11548b2e-3164-41d6-b7c0-652f6ebbb3fb",2
"316badf1-368a-4db2-bfb9-9dde9187f89a","c732704c-6300-47fb-b7c2-a0f6fb4e80f1","8c5d182c-1115-4a26-8913-7c4c603f5813",3
"b8da7158-ed2b-4c24-9dcb-60bcf16aaff5","c732704c-6300-47fb-b7c2-a0f6fb4e80f1","f3980c21-4b82-406b-9fc0-32a402328609",2
"cf68429a-4820-4ae3-9989-6b5df5f0fdcb","c732704c-6300-47fb-b7c2-a0f6fb4e80f1","74bcb337-2165-47d1-b757-1f0d33082169",1
"ec25c069-e9a6-4bb7-b8d3-59dd82157768","51a1cade-2b62-45a0-a429-de62fe7cbc33","33e7abbc-a6d6-4fd2-adde-d051e43862f7",3
"488fe7fe-5188-4b1f-9126-8e3420f030ac","b452ca5d-54cd-4368-ade1-fb4af1538a45","282d469d-bf99-4b3d-9529-956eb5389d07",2
"adbe9061-38bb-4324-8ed4-6b95c1a5086b","b452ca5d-54cd-4368-ade1-fb4af1538a45","7ff095a8-1f97-4f9d-be8d-e0f607801bd9",2
"5e0f6be0-1682-4839-962d-6b03d52a68a0","b452ca5d-54cd-4368-ade1-fb4af1538a45","b9125b1a-0506-4d94-bdfc-551c7f9c52fb",2
"2851a2f3-3a02-4e5a-8819-9daffe18c03d","b452ca5d-54cd-4368-ade1-fb4af1538a45","4f435f2a-c15c-438c-b34c-2b2060d4569f",2
"25d20482-36f5-4dd4-9770-1a3414bb81e7","b452ca5d-54cd-4368-ade1-fb4af1538a45","b0e5e485-dcca-45c1-8e65-f00f8580d09e",2
